movieId,clean_title,Total_Ratings,Average_Rating
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper",1,3.0
649,Cold Fever (Á köldum klaka),1,3.0
95717,Treasure Island,1,2.0
95690,Some Guy Who Kills People,1,4.5
96373,Broken,1,4.5
96283,Diary of a Wimpy Kid: Dog Days,1,3.0
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)",1,3.5
6604,Hawks and Sparrows (Uccellacci e Uccellini),1,4.0
6603,"Double Life, A",1,2.5
6598,Step Into Liquid,1,3.5
3014,Bustin' Loose,1,2.0
3013,Bride of Re-Animator,1,4.0
3010,Rosetta,1,4.0
3008,Last Night,1,4.0
3002,My Best Fiend (Mein liebster Feind),1,4.0
6597,"Princess Blade, The (Shura Yukihime)",1,3.0
6596,"Divorce, Le",1,3.5
96150,"Queen of Versailles, The",1,2.0
96121,Hope Springs,1,1.0
96114,Brake,1,2.0
6592,"Secret Lives of Dentists, The",1,4.0
6588,And Now... Ladies and Gentlemen...,1,4.0
6587,Gigli,1,1.5
6583,"Blood of Heroes, The (Salute of the Jugger, The)",1,4.0
6578,"Kiss Me, Stupid",1,3.5
6574,Eve of Destruction,1,1.0
6573,Avanti!,1,4.0
6571,"Mondays in the Sun (Lunes al sol, Los)",1,4.0
96567,"Words, The",1,4.0
96563,Paradise Lost 3: Purgatory,1,4.0
96530,Conception,1,2.5
96520,Prime Suspect: The Lost Child,1,2.0
96518,Prime Suspect 6: The Last Witness,1,3.0
96471,Prime Suspect 3,1,3.0
96430,"Odd Life of Timothy Green, The",1,5.0
96411,6 Days to Air: The Making of South Park,1,4.0
636,Frisk,1,3.0
633,Denise Calls Up,1,5.0
632,Land and Freedom (Tierra y libertad),1,4.0
626,"Thin Line Between Love and Hate, A",1,5.0
618,Two Much,1,3.0
97194,"Thing: Terror Takes Shape, The",1,1.0
97188,Sinister,1,4.0
97024,Rust and Bone (De rouille et d'os),1,0.5
96975,LOL,1,3.5
96964,"Tall Man, The",1,1.5
96945,Love Lasts Three Years (L'amour dure trois ans),1,3.5
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),1,5.0
96917,House at the End of the Street,1,4.0
96832,Holy Motors,1,5.0
96726,Lola Versus,1,1.5
96608,Runaway Brain,1,5.0
97757,'Hellboy': The Seeds of Creation,1,4.0
97742,Alex Cross,1,1.5
97701,Paranormal Activity 4,1,3.0
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),1,2.5
97328,Liberal Arts,1,3.0
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),1,3.5
6563,Masked & Anonymous,1,2.5
6561,"Mouse That Roared, The",1,3.0
6560,Loose Cannons,1,2.0
6557,Born to Be Wild,1,0.5
6553,"Embalmer, The (Imbalsamatore, L')",1,4.0
6551,"Anarchist Cookbook, The",1,4.0
6545,I Capture the Castle,1,4.5
6542,"Cuckoo, The (Kukushka)",1,3.5
97230,Side by Side,1,3.0
638,Jack and Sarah,1,3.0
97950,"Man with the Iron Fists, The",1,2.5
97936,Anna Karenina,1,3.0
97904,Smashed,1,4.0
97870,"Sessions, The (Surrogate, The)",1,4.0
3021,"Funhouse, The",1,2.0
6533,"What's Up, Doc?",1,4.5
6528,Start the Revolution Without Me,1,2.0
6527,Scaramouche,1,3.0
6516,Anastasia,1,3.5
6515,You Only Live Once,1,4.5
6514,Ring of Terror,1,0.5
615,Bread and Chocolate (Pane e cioccolata),1,3.0
602,"Great Day in Harlem, A",1,4.0
600,Love and a .45,1,4.0
97858,Mental,1,2.0
97785,Silent Hill: Revelation 3D,1,3.0
98607,Redline,1,4.5
98604,From Up on Poppy Hill (Kokuriko-zaka kara),1,4.5
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan),1,3.0
98361,Byzantium,1,4.0
98296,Deadfall,1,1.5
6510,"Bodies, Rest & Motion",1,3.0
6506,Fulltime Killer (Chuen jik sat sau),1,3.5
6493,Alex and Emma,1,2.0
3043,Meatballs 4,1,1.0
6480,Thoroughly Modern Millie,1,3.0
6477,"Song of Bernadette, The",1,3.0
98230,10 Years,1,3.5
98175,Vamps,1,1.5
98160,Nature Calls,1,1.5
98061,Himizu,1,3.5
97988,"Bay, The",1,2.5
99005,Fire with Fire,1,1.5
98908,How to Make Love to a Woman,1,1.5
98836,Hyde Park on Hudson,1,2.0
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A",1,2.5
98697,"Money Money Money (L'aventure, c'est l'aventure)",1,2.5
6476,Shattered,1,3.0
6465,Jubilee,1,3.0
6454,Music Box,1,3.5
6453,Man of Aran,1,3.5
6452,"Long, Hot Summer, The",1,4.0
6449,From the Terrace,1,3.0
6434,"Objective, Burma!",1,3.0
6429,Winchester '73,1,4.0
98633,My Lucky Stars (Fuk sing go jiu),1,3.5
583,Dear Diary (Caro Diario),1,4.0
579,"Escort, The (Scorta, La)",1,3.0
100068,Comme un chef,1,3.5
100044,Human Planet,1,4.0
99992,Shadow Dancer,1,3.0
99853,Codependent Lesbian Space Alien Seeks Same,1,4.0
99846,Everything or Nothing: The Untold Story of 007,1,3.0
99750,"Iceman, The",1,3.5
99721,Texas Chainsaw 3D,1,1.5
99638,Fish Story (Fisshu sutôrî),1,3.0
99636,English Vinglish,1,5.0
99574,Promised Land,1,3.0
99415,Parental Guidance,1,2.0
99191,Campfire Tales,1,4.0
99130,Ice Cream Man,1,3.5
99122,I Bought a Vampire Motorcycle,1,3.5
99087,Playing for Keeps,1,3.0
99030,Wrong,1,4.0
100277,Tabu,1,4.0
100226,Why Stop Now,1,1.5
100194,Jim Jefferies: Fully Functional (EPIX),1,4.5
6427,"Railway Children, The",1,4.0
6424,Oscar,1,1.0
6422,Shenandoah,1,4.0
6417,Live Wire,1,4.0
6415,Intervista,1,4.0
6408,Animals are Beautiful People,1,5.0
6407,"Walk, Don't Run",1,2.0
6402,Siam Sunset,1,5.0
6400,Murder on a Sunday Morning (Un coupable idéal),1,3.5
6395,"Crazies, The (a.k.a. Code Name: Trixie)",1,3.5
6390,Silk Stockings,1,3.5
100159,Sightseers,1,4.5
100106,"Pervert's Guide to Ideology, The",1,3.5
100843,Oh Boy (A Coffee in Berlin),1,3.5
100737,Snitch,1,3.5
100579,Universal Soldier: Day of Reckoning,1,4.0
100556,"Act of Killing, The",1,5.0
6386,Nevada Smith,1,4.0
6382,Together (Han ni Zai Yiki),1,3.0
6371,Pokémon Heroes,1,0.5
6358,Kiss Me Kate,1,3.5
6347,Beat Street,1,1.0
100527,Safe Haven,1,4.0
100487,Beautiful Creatures,1,2.0
100397,"ABCs of Death, The",1,3.5
100326,Stand Up Guys,1,2.5
100306,Angst,1,3.5
100304,"Liability, The",1,3.0
100302,Upside Down,1,3.0
6295,Chasing Papi (a.k.a. Papi Chulo),1,2.0
6289,Ghosts of the Abyss,1,3.5
6329,Manic,1,3.0
6316,"Wiz, The",1,2.0
6310,Memories of Me,1,2.5
6302,Beginning of the End,1,1.0
6344,101 Reykjavik (101 Reykjavík),1,3.5
6342,"Trip, The",1,2.0
3073,"Sandpiper, The",1,5.0
3057,Where's Marlowe?,1,4.0
3056,Oxygen,1,4.0
6336,Marooned in Iraq (Gomgashtei dar Aragh),1,3.0
101074,"Legend of Sleepy Hollow, The",1,2.0
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott)",1,2.5
101070,Wadjda,1,2.5
100906,Maniac Cop 2,1,5.0
102025,Yongary: Monster from the Deep,1,0.5
102007,"Invincible Iron Man, The",1,3.0
6285,Levity,1,4.0
6279,"Good Thief, The",1,4.0
6273,In a Lonely Place,1,3.5
6271,Day for Night (La Nuit Américaine),1,2.0
6267,Assassination Tango,1,2.0
6251,Piglet's Big Movie,1,2.0
101973,Disconnect,1,1.5
101895,42,1,4.0
101884,Dark Tide,1,1.5
101531,Phil Spector,1,2.0
101529,"Brass Teapot, The",1,2.0
101423,Mezzo Forte,1,3.0
101360,"Call, The",1,1.5
3086,Babes in Toyland,1,5.0
102088,"Grandmaster, The (Yi dai zong shi)",1,2.0
102084,Justice League: Doom,1,5.0
102070,Grabbers,1,3.0
102066,Resolution,1,4.0
6246,Talent for the Game,1,4.0
6245,Sweet Charity,1,3.5
3112,'night Mother,1,3.0
3106,Come See the Paradise,1,1.0
3096,My Man Godfrey,1,5.0
6241,Pauline at the Beach (Pauline à la Plage),1,4.0
6237,"Glenn Miller Story, The",1,4.0
6234,Equus,1,3.5
6232,Born Free,1,4.0
573,"Ciao, Professore! (Io speriamo che me la cavo)",1,3.5
563,Germinal,1,4.0
102058,Hulk Vs.,1,3.0
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,1,3.5
102819,Behind the Candelabra,1,3.0
102802,"Lords of Salem, The",1,2.5
102800,Frances Ha,1,2.5
102760,Down Terrace,1,4.0
102749,Captain America II: Death Too Soon,1,0.5
102747,"Rink, The",1,3.5
102742,Tie Xi Qu: West of the Tracks (Tiexi qu),1,4.0
102735,Captain America,1,0.5
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),1,4.5
102602,Mimino,1,4.0
102590,Darkon,1,3.0
102338,Shaolin Temple (Shao Lin si),1,4.5
102278,Pawn,1,2.0
102217,Bill Hicks: Revelations,1,5.0
102165,"English Teacher, The",1,2.0
103171,Schlussmacher,1,1.0
6192,Open Hearts (Elsker dig for evigt),1,5.0
3143,Hell in the Pacific,1,3.0
3132,Daddy Long Legs,1,2.0
3125,"End of the Affair, The",1,4.0
6228,"Talk of the Town, The",1,4.0
6225,King of Kings,1,3.0
6222,Prozac Nation,1,3.0
6210,Volcano High (Whasango),1,3.0
6204,"Meteor Man, The",1,2.5
6202,Late Marriage (Hatuna Meuheret),1,3.5
6201,Lady Jane,1,5.0
103085,Rapture-Palooza,1,3.0
103027,Much Ado About Nothing,1,3.0
102984,Inhuman Resources (Redd Inc.),1,4.5
102852,With Great Power: The Stan Lee Story,1,3.0
103502,"Knot, The",1,1.5
103483,V/H/S/2,1,4.5
103449,Passion,1,1.0
103366,Redemption (Hummingbird),1,2.0
6186,Gods and Generals,1,3.0
6182,"Thrill of It All, The",1,3.0
6181,"Red Badge of Courage, The",1,4.0
6178,"Patch of Blue, A",1,4.0
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),1,4.5
6158,"Jungle Book 2, The",1,3.0
103245,Adam and Eve (National Lampoon's Adam & Eve),1,2.5
103233,LEGO Batman: The Movie - DC Heroes Unite,1,3.0
526,"Savage Nights (Nuits fauves, Les)",1,4.0
103221,Not Suitable for Children,1,2.5
103219,Maniac,1,3.5
103210,Fullmetal Alchemist: The Sacred Star of Milos,1,2.0
495,In the Realm of the Senses (Ai no corrida),1,5.0
103865,Revenge for Jolly!,1,2.0
6145,Venom,1,2.0
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),1,3.0
6125,"Secret Policeman's Other Ball, The",1,3.5
6123,Sunless (Sans Soleil),1,4.0
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure),1,4.0
6111,Paradise,1,3.5
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)",1,4.0
6101,Missing,1,4.0
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),1,3.5
103755,Turbo,1,2.5
103685,"Field in England, A",1,4.5
103609,Class Act,1,1.5
103606,Stuck in Love,1,4.0
103602,Craig Ferguson: I'm Here To Help,1,5.0
6033,Mystery Date,1,3.0
6030,Girls! Girls! Girls!,1,2.0
6021,"American Friend, The (Amerikanische Freund, Der)",1,5.0
6020,Alice Adams,1,3.5
6090,Kiss Me Goodbye,1,3.5
6086,"I, the Jury",1,5.0
6070,Tokyo Decadence (Topâzu),1,4.0
6067,Ordinary Decent Criminal,1,4.0
6064,"Harder They Fall, The",1,4.0
6057,Biker Boyz,1,2.0
6049,Ethan Frome,1,4.0
6044,Blind Date,1,2.0
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),1,3.0
104017,3 dev adam (Three Giant Men),1,0.5
510,Poetic Justice,1,3.0
496,What Happened Was...,1,5.0
5975,War and Peace,1,3.5
5974,"Thief of Bagdad, The",1,3.0
5969,My Girl 2,1,2.5
5968,Miami Blues,1,4.0
5962,Body of Evidence,1,1.0
5961,Blue Steel,1,1.5
5953,Devils on the Doorstep (Guizi lai le),1,4.0
5947,Evelyn,1,3.0
104337,Lee Daniels' The Butler,1,1.5
104141,Batman: Mystery of the Batwoman,1,3.0
104078,Alan Partridge: Alpha Papa,1,4.0
6009,"City of Lost Souls, The (Hyôryuu-gai)",1,3.0
3162,Simpatico,1,3.0
5990,Pinocchio,1,3.5
5986,Fat City,1,4.0
6036,Secret Admirer,1,3.0
5889,"Cruel Romance, A (Zhestokij Romans)",1,5.0
5888,Brother (Brat),1,5.0
5884,Chopper Chicks in Zombietown,1,1.0
5883,They,1,1.5
3183,"Third Miracle, The",1,3.0
3171,Room at the Top,1,4.0
5929,"Party 2, The (Boum 2, La)",1,3.0
5927,"Best Little Whorehouse in Texas, The",1,3.0
105246,Mood Indigo (L'écume des jours),1,3.5
105121,Inescapable,1,1.0
105020,Collision Course,1,1.5
104837,Rage of Honor,1,2.0
104780,"Mystery of the Third Planet, The (Tayna tretey planety)",1,5.0
104760,Getaway,1,1.0
104644,Maria Bamford: The Special Special Special!,1,0.5
5979,Attack of the Crab Monsters,1,3.0
5839,My Father's Glory (La gloire de mon père),1,4.0
5838,Madame Bovary,1,4.0
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",1,3.0
5875,Personal Velocity,1,2.5
5863,Take This Job and Shove It,1,1.0
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)",1,4.0
5849,I'm Starting From Three (Ricomincio da Tre),1,4.5
5847,Ragtime,1,3.5
105540,"All Dogs Christmas Carol, An",1,4.5
488,M. Butterfly,1,3.0
478,Jimmy Hollywood,1,2.5
105325,Bad Milo (Bad Milo!),1,1.0
5922,Attila (Attila Flagello di Dio),1,2.5
5912,Hit the Bank (Vabank),1,4.5
5901,Empire,1,4.5
5896,New Waterford Girl,1,4.0
451,Flesh and Bone,1,4.0
449,Fear of a Black Hat,1,1.0
106648,Guilty of Romance (Koi no tsumi),1,3.0
106594,Red Flag,1,4.5
106542,Charlie Countryman,1,1.5
106441,"Book Thief, The",1,3.0
106144,"Selfish Giant, The",1,3.5
476,"Inkwell, The",1,1.0
470,House Party 3,1,1.0
467,Live Nude Girls,1,5.0
105835,"Double, The",1,4.0
105801,Escape From Tomorrow,1,3.0
105755,"Counselor, The",1,1.5
105746,UnHung Hero,1,4.5
105720,"Thief of Paris, The (Le voleur)",1,3.0
5840,"My Mother's Castle (Château de ma mère, Le)",1,4.0
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),1,4.0
107013,"Christmas Carol, A",1,0.5
106927,RoboGeisha (Robo-geisha),1,3.0
106889,Tim's Vermeer,1,4.0
106883,All is Bright,1,1.5
5836,Houseboat,1,2.0
5829,Men with Brooms,1,4.0
5828,Blackrock,1,2.5
5826,Rio Grande,1,3.5
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",1,4.5
5817,Ararat,1,4.5
5802,"World of Henry Orient, The",1,4.0
5801,"Russians Are Coming, the Russians Are Coming, The",1,2.5
5799,Exodus,1,3.5
5797,"Company of Wolves, The",1,2.0
106785,Homefront,1,3.0
107962,Freezer,1,2.0
107951,Hunting Elephants,1,5.0
107945,Bad Karma,1,2.0
107846,MacGyver: Trail to Doomsday,1,3.5
107780,Cats,1,4.0
107771,Only Lovers Left Alive,1,5.0
107723,Highlander: The Search for Vengeance,1,3.0
107630,High School,1,4.5
107462,Ninja: Shadow of a Tear,1,4.5
107449,"Muppet Christmas: Letters to Santa, A",1,1.5
107447,Wrong Cops,1,4.0
107436,Haunter,1,3.0
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa)",1,4.5
107410,Guest from the Future (Gostya iz buduschego),1,4.0
107408,Only Old Men Are Going to Battle (V boy idut odni stariki),1,4.5
107338,Dampfnudelblues,1,2.5
5787,"Truth About Charlie, The",1,2.5
5786,Paid in Full,1,4.5
5780,Polyester,1,3.0
5779,Piranha II: The Spawning,1,2.0
5773,Neighbors,1,3.0
5771,My Bloody Valentine,1,0.5
5768,Modern Problems,1,3.0
5767,Teddy Bear (Mis),1,3.5
5764,Looker,1,4.5
5752,Gregory's Girl,1,3.0
5749,Ghost Story,1,3.0
5746,Galaxy of Terror (Quest),1,5.0
5745,"Four Seasons, The",1,5.0
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),1,3.5
108078,Chinese Puzzle (Casse-tête chinois),1,5.0
107999,Dragon ball Z 04: Lord Slug,1,4.0
109416,Bring It On: Fight to the Finish,1,2.0
109383,"Oversimplification of Her Beauty, An",1,3.5
109317,Someone Marry Barry,1,2.5
109313,Chouchou,1,4.0
109295,Cold Comes the Night,1,2.0
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling,1,3.0
109241,On the Other Side of the Tracks (De l'autre côté du périph),1,5.0
109191,Winter's Tale,1,1.5
109183,Date and Switch,1,2.0
109161,Venus in Fur (La Vénus à la fourrure),1,4.5
108981,Nymphomaniac: Volume II,1,4.5
108795,Wonder Woman,1,5.0
108715,Better Living Through Chemistry,1,1.5
108601,Drift,1,2.0
108540,Ernest & Célestine (Ernest et Célestine),1,4.5
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),1,3.5
109633,"Garden of Words, The (Koto no ha no niwa)",1,5.0
109596,Wrinkles (Arrugas),1,4.0
5689,Billy Bathgate,1,2.0
5684,Naqoyqatsi,1,3.0
5675,Swept Away,1,1.0
5664,Brown Sugar,1,1.5
5742,First Monday in October,1,4.0
5741,"Woman Next Door, The (Femme d'à côté, La)",1,4.0
5736,Faces of Death 3,1,1.5
5733,"Eyewitness (Janitor, The)",1,4.0
5723,Continental Divide,1,5.0
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",1,2.5
5706,...All the Marbles,1,2.0
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),1,2.0
5700,The Pumaman,1,0.5
5699,Tom Horn,1,4.0
110281,King of Comedy (Hei kek ji wong),1,4.0
109971,Ocho apellidos vascos,1,4.5
5663,Below,1,3.5
5657,Flashback,1,4.5
3281,"Brandon Teena Story, The",1,2.0
3280,"Baby, The",1,1.5
3276,Gun Shy,1,1.0
5651,"Incredible Mr. Limpet, The",1,3.0
5649,Horror of Dracula (Dracula),1,3.0
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",1,3.0
5638,Godzilla vs. Mothra (Mosura tai Gojira),1,2.0
5635,"Man from Elysian Fields, The",1,3.0
109941,Puss in Boots: The Three Diablos,1,3.0
109897,Son of God,1,0.5
109723,"Bag Man, The",1,3.5
109687,Particle Fever,1,5.0
110611,Cold in July,1,2.5
110603,God's Not Dead,1,0.5
110591,Oculus,1,4.5
5629,Jonah: A VeggieTales Movie,1,2.0
3303,Black Tar Heroin: The Dark End of the Street,1,5.0
3295,Raining Stones,1,4.0
3294,Eaten Alive,1,1.5
3289,Not One Less (Yi ge dou bu neng shao),1,4.5
3284,They Might Be Giants,1,3.0
110586,Calvary,1,4.0
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The)",1,2.5
110387,"Unknown Known, The",1,4.0
110350,Free to Play,1,4.5
409,Above the Rim,1,2.0
110330,Me and you (io e te),1,4.5
110286,13 Sins,1,3.5
5612,Trapped,1,2.0
5607,"Son of the Bride (Hijo de la novia, El)",1,5.0
5604,"Man in the White Suit, The",1,3.5
5602,"Ladykillers, The",1,3.5
5601,"Yearling, The",1,4.0
5596,Spaced Invaders,1,1.5
5591,Monkey Trouble,1,1.0
111384,Blue Ruin,1,4.0
111375,Walk of Shame,1,2.5
111320,Mom's Night Out,1,1.5
111146,Alpha and Omega 3: The Great Wolf Games,1,4.5
110826,Brick Mansions,1,1.5
110781,Mulan II,1,2.5
110773,"Haunted House 2, A",1,0.5
110746,Hatchet III,1,4.0
110718,Fading Gigolo,1,4.0
112070,Maps to the Stars,1,3.5
111913,Lilting,1,4.5
111844,Bad Asses (Bad Ass 2),1,3.5
111817,Jimi: All Is by My Side,1,3.5
111800,G.B.F.,1,3.0
111795,Million Dollar Arm,1,3.0
111785,Midnight Chronicles,1,0.5
111732,"Dance of Reality, The (Danza de la realidad, La)",1,3.5
111680,At Middleton,1,1.5
406,Federal Hill,1,3.0
391,Jason's Lyric,1,4.5
386,S.F.W.,1,3.0
385,"Man of No Importance, A",1,4.0
111551,Afflicted,1,3.5
5615,Invincible,1,3.5
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",1,4.5
112326,Nick Fury: Agent of S.H.I.E.L.D.,1,1.0
112316,Jersey Boys,1,2.5
3331,My Tutor,1,2.0
3329,The Year My Voice Broke,1,4.0
3323,Chain of Fools,1,4.0
3315,Happy Go Lovely,1,4.5
5590,"Mack, The",1,2.5
5584,Ernest Goes to Jail,1,3.5
5581,Betsy's Wedding,1,2.0
5580,Aspen Extreme,1,3.5
5575,Alias Betty (Betty Fisher et autres histoires),1,2.0
5562,Snipes,1,2.5
5560,À nous la liberté (Freedom for Us),1,1.0
5550,Love Me Tender,1,3.5
112303,Think Like a Man Too,1,1.5
359,I Like It Like That,1,3.0
112940,A Most Wanted Man,1,4.5
112868,"Signal, The",1,4.5
5537,Satin Rouge,1,5.0
5532,Amy's O (a.k.a. Amy's Orgasm),1,4.0
5525,Mostly Martha (Bella Martha),1,3.5
5515,Songs From the Second Floor (Sånger från andra våningen),1,3.5
5513,Martin Lawrence Live: Runteldat,1,5.0
5503,"Last Kiss, The (Ultimo bacio, L')",1,4.0
5498,Red Beard (Akahige),1,4.5
112749,And So It Goes,1,2.0
112727,Deliver Us from Evil,1,3.0
112580,"Angriest Man in Brooklyn, The",1,4.0
112512,Colourful (Karafuru),1,5.0
112454,Honey (Miele),1,3.5
112450,They Came Together,1,2.0
112334,"Internet's Own Boy: The Story of Aaron Swartz, The",1,4.5
113780,"As Above, So Below",1,3.0
113705,"Two Days, One Night (Deux jours, une nuit)",1,3.5
113604,If I Stay,1,2.0
113565,"Sacrament, The",1,4.0
113416,Revenge of the Green Dragons,1,1.5
113394,"Pretty One, The",1,4.0
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",1,3.0
113350,I'll Follow You Down,1,1.5
113313,"Den, The",1,3.5
113280,White Frog,1,4.0
113278,Batman: Assault on Arkham,1,3.0
113275,The Hundred-Foot Journey,1,4.5
113225,Magic in the Moonlight,1,3.0
113207,Get on Up,1,3.5
113186,Felony,1,3.0
113159,Life After Beth,1,3.5
114265,Laggies,1,5.0
114246,"Walk Among the Tombstones, A",1,3.0
114184,Camp X-Ray,1,3.5
114126,Beautiful Losers,1,2.5
114066,"20,000 Days on Earth",1,4.0
114044,Honeymoon,1,3.5
5493,In Like Flint,1,4.0
3357,East-West (Est-ouest),1,4.0
3353,"Closer You Get, The",1,4.5
3345,"Charlie, the Lonesome Cougar",1,3.0
3344,Blood Feast,1,4.0
5490,The Big Bus,1,5.0
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht),1,4.0
113862,"Guest, The",1,4.0
113849,Headshot,1,2.5
113829,"One I Love, The",1,5.0
3379,On the Beach,1,4.5
3378,"Ogre, The (Unhold, Der)",1,4.0
3374,Daughters of the Dust,1,4.0
5448,Hey Arnold! The Movie,1,2.0
5442,V. I. Warshawski,1,2.0
5468,20 Million Miles to Earth,1,5.0
5465,All About Lily Chou-Chou (Riri Shushu no subete),1,3.0
5461,Me Without You,1,2.5
5458,Like Mike,1,2.5
5456,Wagons East,1,2.0
5455,"Object of Beauty, The",1,1.5
114670,Tusk,1,3.5
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",1,1.0
114494,Who Am I (Kein System Ist Sicher),1,1.5
114396,Cesar Chavez,1,1.5
114335,La cravate,1,3.0
115111,Ward 13,1,3.5
115065,Justin and the Knights of Valour,1,2.0
3405,"Night to Remember, A",1,3.0
3403,Raise the Titanic,1,4.0
3400,We're Back! A Dinosaur's Story,1,3.0
5440,She Wore a Yellow Ribbon,1,3.0
5435,Hombre,1,3.0
5424,Harvard Man,1,3.0
5422,"Emperor's New Clothes, The",1,4.0
5416,Cherish,1,5.0
114925,"Captive, The",1,2.0
114847,Autómata (Automata),1,3.0
336,"Walking Dead, The",1,3.0
114707,Horns,1,3.0
3390,Shanghai Surprise,1,2.0
3389,Let's Get Harry,1,2.0
116413,Life Partners,1,3.0
116411,Tangerines,1,4.5
116207,Zulu,1,1.5
116169,Reign of Assassins,1,2.5
116138,Leviathan,1,2.0
116044,Christmas in Connecticut,1,1.5
115969,Generation War,1,4.0
115828,Copenhagen,1,4.5
115819,Mr Hublot,1,3.0
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),1,5.0
115667,"Love, Rosie",1,3.5
115502,"Rewrite, The",1,3.5
115216,"Salvation, The",1,3.0
115203,"Culture High, The",1,3.0
115170,"Judge, The",1,2.5
115151,Plastic,1,2.0
116738,DeadHeads,1,3.5
116724,You Are the Apple of My Eye,1,4.0
116718,Volga - Volga,1,3.5
5390,CQ,1,3.0
5385,"Last Waltz, The",1,4.5
5384,I Want to Live!,1,3.0
5375,"Harvey Girls, The",1,3.0
5373,"Cranes Are Flying, The (Letyat zhuravli)",1,4.0
5372,Calamity Jane,1,3.5
5365,"Lady and the Duke, The (Anglaise et le duc, L')",1,4.0
5358,Mountains of the Moon,1,3.0
116529,Stalingrad,1,3.0
116505,New Kids Nitro,1,3.0
116419,Drive Hard,1,1.5
324,"Sum of Us, The",1,4.0
320,Suture,1,3.0
117849,La Belle Verte,1,4.5
117646,Dragonheart 2: A New Beginning,1,4.5
117630,Double Trouble,1,1.0
117572,Hit by Lightning,1,2.5
117531,Watermark,1,5.0
117511,Hello Ladies: The Movie,1,3.0
117444,Song of the Sea,1,3.0
117368,The Madagascar Penguins in a Christmas Caper,1,3.5
117364,Virunga,1,4.0
117133,Painted Skin,1,3.5
117107,Miss Meadows,1,2.5
116985,The Longest Week,1,1.5
116963,Ski School,1,1.5
116941,Jetsons: The Movie,1,2.0
116849,Sex Ed,1,2.5
116817,Rudderless,1,4.5
118270,Hellbenders,1,5.0
118248,Dying of the Light,1,1.5
118198,The Green Prince,1,2.5
118166,Courier,1,3.5
118082,The Voices,1,3.5
117922,Ice Age: A Mammoth Christmas,1,3.5
5356,"Giant Spider Invasion, The",1,0.5
5353,Butterflies Are Free,1,3.0
5348,Hollywood Ending,1,4.0
5345,Triumph of the Spirit,1,3.0
5338,Full Moon in Blue Water,1,2.0
5328,Rain,1,5.0
5322,World Traveler,1,4.0
5321,"Triumph of Love, The",1,2.0
117877,The Rabbi's Cat (Le chat du rabbin),1,3.0
117867,'71,1,4.0
118834,National Lampoon's Bag Boy,1,5.0
118814,Playing It Cool,1,2.0
118784,Good Copy Bad Copy,1,3.5
5311,"Watcher in the Woods, The",1,3.0
3428,"Champ, The",1,3.0
3417,"Crimson Pirate, The",1,3.0
3414,Love Is a Many-Splendored Thing,1,4.0
3410,Soft Fruit,1,4.0
5307,Taking Care of Business,1,3.0
5300,3:10 to Yuma,1,4.0
118706,Black Sea,1,4.0
118530,Fans,1,4.5
118512,Bring It On: In It To Win It,1,1.5
118354,Kill the Messenger,1,3.0
118326,By the Gun,1,2.0
118290,Omega Doom,1,2.0
119153,Bill Burr: You People Are All the Same,1,4.5
119068,"Men, Women & Children",1,2.0
